"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-18 ~ 2025-08-17"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"11439","부산광역시 금정구 장전동","222-74","0222","0074","(222-74)","월세","15.0700","202412","01","200","29","3","2011","금정로149번안길 17","202412~202512","신규","-","","","연립다세대"
"11440","부산광역시 금정구 장전동","263-76","0263","0076","마당재","월세","15.3100","202412","01","500","35","2","2013","금강로279번길 110","202412~202511","신규","-","","","연립다세대"
"11441","부산광역시 부산진구 가야동","551-16","0551","0016","(551-16)","월세","24.3000","202412","01","500","29","2","2011","가야대로548번가길 7-1","202412~202512","신규","-","","","연립다세대"
"11442","부산광역시 북구 구포동","1206-2","1206","0002","광동그린빌라","월세","51.5600","202412","01","500","27","3","1997","팽나무로 38","202412~202611","신규","-","","","연립다세대"
"11443","부산광역시 부산진구 전포동","347-17","0347","0017","엠버","월세","15.7100","202411","30","8,000","10","5","2017","전포대로190번길 16","202501~202701","신규","-","","","연립다세대"
"11444","부산광역시 수영구 수영동","502-1","0502","0001","수목하우스라동","월세","21.0700","202411","30","2,000","25","4","2018","구락로16번길 4","202412~202511","신규","-","","","연립다세대"
"11445","부산광역시 연제구 연산동","581-6","0581","0006","부원(581-6)","전세","71.1700","202411","30","13,000","0","3","1982","세병로24번길 31","202501~202701","신규","-","","","연립다세대"
"11446","부산광역시 연제구 연산동","1184-2","1184","0002","용궁캐슬","전세","33.4600","202411","30","10,000","0","2","2012","대리로5번가길 10","202412~202605","신규","-","","","연립다세대"
"11447","부산광역시 연제구 연산동","715-1","0715","0001","인텔리움","월세","28.2050","202411","30","300","47","2","2010","월드컵대로91번가길 15","202412~202512","신규","-","","","연립다세대"
"11448","부산광역시 남구 문현동","145-14","0145","0014","문현주택(145-14)","월세","38.5200","202411","30","2,000","35","4","1990","문현로66번길 23","202412~202612","신규","-","","","연립다세대"
"11449","부산광역시 남구 문현동","72-12","0072","0012","삼산빌라(72-12)","월세","43.7100","202411","30","50","30","3","2005","진남로220번나길 18","202412~202612","신규","-","","","연립다세대"
"11450","부산광역시 사하구 하단동","515-19","0515","0019","코리아빌A동","월세","32.1900","202411","30","500","48","6","2012","하신번영로300번길 92-5","202411~202511","신규","-","","","연립다세대"
"11451","부산광역시 해운대구 중동","1511-3","1511","0003","청수스마트빌라","월세","72.9800","202411","30","4,000","50","4","1997","달맞이길117번길 65","202412~202612","신규","-","","","연립다세대"
"11452","부산광역시 중구 대청동4가","20-18","0020","0018","(20-18)","월세","59.2900","202411","30","2,000","20","1","1998","중구로111번안길 20-5","202411~202611","신규","-","","","연립다세대"
"11453","부산광역시 해운대구 반여동","1591-8","1591","0008","(1591-8)","전세","49.3500","202411","30","3,500","0","2","1994","재반로256번길 29-62","202412~202612","신규","-","","","연립다세대"
"11454","부산광역시 수영구 광안동","88-37","0088","0037","빌리진","월세","34.3000","202411","30","500","45","2","2011","수영로680번길 24-4","202412~202512","신규","-","","","연립다세대"
"11455","부산광역시 수영구 광안동","88-37","0088","0037","빌리진","월세","34.3000","202411","30","500","45","2","2011","수영로680번길 24-4","202412~202512","신규","-","","","연립다세대"
"11456","부산광역시 수영구 광안동","546-8","0546","0008","포레스테이","전세","21.9100","202411","30","11,500","0","2","2023","장대골로 51-14","202412~202612","신규","-","","","연립다세대"
"11457","부산광역시 수영구 광안동","112-26","0112","0026","보람모비빌","전세","21.4750","202411","30","4,000","0","4","2011","수영로636번길 35","202501~202701","신규","-","","","연립다세대"
"11458","부산광역시 수영구 광안동","112-26","0112","0026","보람모비빌","전세","21.4750","202411","30","4,000","0","4","2011","수영로636번길 35","202412~202612","신규","-","","","연립다세대"
"11459","부산광역시 수영구 광안동","92-3","0092","0003","광안APT","월세","38.0500","202411","30","300","42","2","1969","수영로660번길 37","202501~202701","신규","-","","","연립다세대"
"11460","부산광역시 부산진구 부전동","410-1","0410","0001","화이트빌","월세","18.3300","202411","30","2,000","18","5","2012","가야대로755번길 67-5","202411~202511","신규","-","","","연립다세대"
"11461","부산광역시 부산진구 부전동","511-20","0511","0020","엘리시아","월세","15.0400","202411","30","500","35","4","2013","가야대로750번길 19","202411~202505","신규","-","","","연립다세대"
"11462","부산광역시 남구 용호동","482-10","0482","0010","버들하우스","전세","47.0900","202411","30","8,000","0","1","1982","동명로118번길 100","202412~202612","신규","-","","","연립다세대"
"11463","부산광역시 부산진구 양정동","354-30","0354","0030","누리마루","월세","23.4500","202411","30","1,000","45","2","2012","중앙대로910번길 20","202411~202511","신규","-","","","연립다세대"
"11464","부산광역시 부산진구 양정동","354-30","0354","0030","누리마루","월세","23.4500","202411","30","1,000","45","2","2012","중앙대로910번길 20","202411~202511","신규","-","","","연립다세대"
"11465","부산광역시 연제구 거제동","751-5","0751","0005","유림제우스A동","월세","19.2300","202411","30","1,000","22","4","2016","거제천로9번길 12","202411~202511","신규","-","","","연립다세대"
"11466","부산광역시 연제구 거제동","724-1","0724","0001","유림블루오션","월세","16.5150","202411","30","100","42","9","2018","거제대로108번길 6","202411~202411","신규","-","","","연립다세대"
"11467","부산광역시 연제구 거제동","199-11","0199","0011","(199-11)","월세","15.3000","202411","30","100","50","1","2006","여고로52번길 27","202411~202505","신규","-","","","연립다세대"
"11468","부산광역시 금정구 장전동","134-21","0134","0021","라임빌","월세","16.6700","202411","30","500","30","3","2013","금강로347번길 55","202501~202601","신규","-","","","연립다세대"
"11469","부산광역시 동래구 온천동","444-53","0444","0053","대신리치빌","월세","17.9500","202411","30","100","32","2","2011","금강로74번길 28","202411~202511","신규","-","","","연립다세대"
"11470","부산광역시 해운대구 좌동","1367-1","1367","0001","동원듀크빌리지2","전세","84.6412","202411","30","30,000","0","3","2003","대천로67번길 41","202502~202702","신규","-","","","연립다세대"
"11471","부산광역시 북구 덕천동","427-5","0427","0005","어반포레","월세","16.5750","202411","30","6,200","8","4","2022","의성로121번길 68","202412~202612","신규","-","","","연립다세대"
"11472","부산광역시 북구 덕천동","427-5","0427","0005","어반포레","월세","16.5750","202411","30","6,200","8","4","2022","의성로121번길 68","202501~202701","신규","-","","","연립다세대"
"11473","부산광역시 동구 수정동","390-2","0390","0002","두솔하이츠빌리지","월세","74.8700","202411","30","2,000","70","4","2002","초량중로 129","202501~202701","신규","-","","","연립다세대"
"11474","부산광역시 동구 수정동","215-13","0215","0013","골드빌리지","월세","22.6200","202411","30","2,000","36","5","2014","진성로11번길 6","202411~202511","신규","-","","","연립다세대"
"11475","부산광역시 금정구 회동동","208-29","0208","0029","회동빌라A동","월세","56.3400","202411","30","2,500","30","4","1992","회천로5번길 21","202411~202611","신규","-","","","연립다세대"
"11476","부산광역시 부산진구 개금동","177-204","0177","0204","스마트웰가","월세","16.6600","202411","30","300","28","5","2013","가야대로454번길 45","202411~202511","신규","-","","","연립다세대"
"11477","부산광역시 중구 영주동","619-1","0619","0001","한정오피스텔","월세","15.9800","202411","30","300","29","5","2013","동광길 173","202411~202511","신규","-","","","연립다세대"
"11478","부산광역시 남구 대연동","561-5","0561","0005","영빌리지","월세","14.8200","202411","30","500","16","2","2002","조각공원로 47-1","202411~202511","신규","-","","","연립다세대"
"11479","부산광역시 남구 대연동","876-27","0876","0027","오션팰리스","전세","26.0300","202411","30","8,000","0","5","2011","용소로64번길 140","202412~202612","신규","-","","","연립다세대"
"11480","부산광역시 남구 대연동","1511-4","1511","0004","장원초이스(1511-4)","월세","71.6300","202411","30","1,000","68","4","1996","진남로69번길 5","202502~202702","신규","-","","","연립다세대"
"11481","부산광역시 사상구 주례동","166-16","0166","0016","HI-빌7호","월세","14.6750","202411","30","200","34","3","2002","주례로 40-9","202411~202511","신규","-","","","연립다세대"
"11482","부산광역시 사상구 주례동","55-93","0055","0093","영동뷰1","월세","15.3340","202411","30","200","30","2","2010","주례로27번길 38","202411~202511","신규","-","","","연립다세대"
"11483","부산광역시 기장군 기장읍 동부리","335-14","0335","0014","동부품안애","전세","70.8100","202411","29","12,000","0","2","2016","차성로321번길 9","202412~202612","신규","-","","","연립다세대"
"11484","부산광역시 사상구 감전동","107-37","0107","0037","청운아트빌나동","전세","77.3100","202411","29","9,000","0","5","2003","새벽로194번길 69-3","202412~202612","신규","-","","","연립다세대"
"11485","부산광역시 금정구 남산동","55-67","0055","0067","태흥원룸A동","월세","17.9000","202411","29","100","32","3","2003","중앙대로 2067","202412~202512","신규","-","","","연립다세대"
"11486","부산광역시 수영구 망미동","1185","1185","0000","오로라카운티","월세","27.5245","202411","29","12,000","7","3","2021","과정로79번길 43","202411~202511","신규","-","","","연립다세대"
"11487","부산광역시 해운대구 중동","843","0843","0000","후스","월세","15.0310","202411","29","300","30","2","2020","좌동순환로468번나길 8","202411~202511","신규","-","","","연립다세대"
"11488","부산광역시 남구 대연동","543-2","0543","0002","르씨엘대연","월세","11.3400","202411","29","1,000","45","5","2022","수영로266번길 99","202411~202511","신규","-","","","연립다세대"
"11489","부산광역시 해운대구 반여동","1291-1476","1291","1476","성진B","전세","74.5800","202411","29","8,000","0","3","1997","해운대로61번길 45-23","202412~202612","신규","-","","","연립다세대"
"11490","부산광역시 남구 대연동","882-2","0882","0002","일송원에이동(882-2)","월세","14.1725","202411","29","500","35","4","2011","유엔평화로41번길 16","202502~202702","신규","-","","","연립다세대"
"11491","부산광역시 부산진구 전포동","308-2","0308","0002","유한빌","월세","13.1350","202411","29","300","31","7","2011","전포대로216번길 16","202411~202511","신규","-","","","연립다세대"
"11492","부산광역시 남구 대연동","76-32","0076","0032","센트럴뷰","월세","22.6500","202411","29","2,000","50","10","2013","수영로 276-2","202411~202511","신규","-","","","연립다세대"
"11493","부산광역시 남구 대연동","1364-10","1364","0010","해오름","월세","14.7900","202411","29","500","35","2","2013","진남로 17-24","202411~202511","신규","-","","","연립다세대"
