"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-18 ~ 2025-08-17"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2545","부산광역시 부산진구 가야동","427-2","0427","0002","가야(에이동)","54.7500","24.5810","202411","13","42,100","5","개인","개인","1996","대학로61번길 6","-","중개거래","부산 부산진구","25.03.31"
"2546","부산광역시 부산진구 전포동","27-98","0027","0098","전포동진아트빌","49.9300","18.2500","202411","13","15,000","2","개인","개인","2004","동성로112번나길 22-7","-","중개거래","부산 남구","24.12.18"
"2547","부산광역시 사하구 하단동","610-4","0610","0004","삼림원룸","23.7600","11.5220","202411","13","11,000","4","개인","개인","2002","동매로 72","-","직거래","-","24.11.21"
"2548","부산광역시 북구 구포동","1250-11","1250","0011","우상빌라","44.0100","22.7900","202411","13","3,500","2","개인","개인","1992","시랑로170번길 37","-","중개거래","부산 부산진구","24.11.20"
"2549","부산광역시 기장군 기장읍 대라리","185-1","0185","0001","대청빌라","87.8000","42.0683","202411","13","7,000","3","개인","개인","1997","차성서로 22","-","중개거래","부산 기장군","24.11.26"
"2550","부산광역시 해운대구 반송동","250-1688","0250","1688","우일빌라(250-1688)","35.3900","10.0000","202411","13","3,500","4","개인","개인","1997","아랫반송로79번길 19","-","직거래","-","24.11.14"
"2551","부산광역시 금정구 장전동","25-59","0025","0059","한신빌라","63.3100","33.8070","202411","13","13,200","1","개인","개인","1995","금강로321번길 102","-","중개거래","부산 금정구","25.01.08"
"2552","부산광역시 북구 덕천동","426-13","0426","0013","평화맨션","45.3900","32.8000","202411","13","6,000","1","개인","개인","1981","의성로127번길 89-3","-","직거래","-","25.07.14"
"2553","부산광역시 부산진구 부암동","320-73","0320","0073","남산106동107동","59.0100","32.8680","202411","13","8,500","3","개인","개인","1991","동평로131번길 86","-","직거래","-","24.11.14"
"2554","부산광역시 남구 문현동","558-17","0558","0017","목화그린피아빌라","57.3000","33.9100","202411","13","36,345","1","개인","개인","1992","고동골로69번가길 49","-","중개거래","부산 남구, 부산 동래구","25.03.07"
"2555","부산광역시 수영구 광안동","118-16","0118","0016","부일메트로스타","18.7800","6.3625","202411","13","10,500","5","개인","개인","2014","수영로606번길 5-4","-","중개거래","부산 부산진구, 부산 수영구","25.01.31"
"2556","부산광역시 중구 보수동1가","59-82","0059","0082","한마음빌라2차","59.1700","21.5550","202411","12","5,000","5","개인","개인","2003","법수길 31-4","-","직거래","-","24.11.21"
"2557","부산광역시 해운대구 반여동","1291-609","1291","0609","(1291-609)","37.1900","13.2500","202411","12","4,750","1","개인","개인","1995","재반로211번길 22-66","-","중개거래","부산 해운대구","24.11.25"
"2558","부산광역시 해운대구 반여동","1291-253","1291","0253","미리내주택","41.5800","14.3620","202411","12","3,200","1","개인","개인","1994","재반로225번길 8-14","-","직거래","-","24.11.15"
"2559","부산광역시 부산진구 가야동","361-191","0361","0191","우신2차","39.6000","22.1200","202411","12","4,300","3","개인","개인","2005","엄광로256번길 6-18","-","직거래","-","24.11.28"
"2560","부산광역시 사상구 주례동","72-5","0072","0005","(72-5)","9.7100","4.7020","202411","12","4,500","9","개인","법인","2019","가야대로360번길 24-5","20241118","중개거래","부산 사상구","-"
"2561","부산광역시 사상구 주례동","72-5","0072","0005","(72-5)","9.4200","4.5616","202411","12","4,500","9","개인","법인","2019","가야대로360번길 24-5","-","중개거래","부산 사상구","24.11.15"
"2562","부산광역시 남구 대연동","1387-2","1387","0002","더샵캐슬","66.8300","19.1326","202411","12","24,000","4","개인","개인","2017","못골로53번길 12-6","20241226","중개거래","부산 남구","-"
"2563","부산광역시 남구 대연동","1387-2","1387","0002","더샵캐슬","66.8300","19.1326","202411","12","24,000","4","개인","개인","2017","못골로53번길 12-6","-","중개거래","부산 남구","24.12.27"
"2564","부산광역시 동래구 온천동","200-13","0200","0013","대성빌라","36.2600","24.4300","202411","12","12,000","4","개인","개인","2002","차밭골로 36-12","-","중개거래","부산 동래구","24.11.19"
"2565","부산광역시 서구 서대신동3가","6-7","0006","0007","(6-7)","31.9300","74.7845","202411","12","6,500","2","개인","개인","1981","엄광산로 20-30","-","직거래","-","24.12.06"
"2566","부산광역시 부산진구 개금동","540-56","0540","0056","크레빌원룸","21.9000","11.4500","202411","12","3,400","2","개인","개인","2000","엄광로44번길 4-5","-","중개거래","부산 부산진구","25.01.03"
"2567","부산광역시 강서구 동선동","258","0258","0000","가덕공항빌A동","26.9762","36.8100","202411","12","17,500","3","개인","법인","2024","동선길 74","-","직거래","-","24.12.02"
"2568","부산광역시 금정구 회동동","413-5","0413","0005","스카이빌B동","84.7600","50.6180","202411","12","13,100","2","개인","개인","2003","금사로 201-16","-","중개거래","부산 금정구","24.12.18"
"2569","부산광역시 중구 보수동1가","59-82","0059","0082","한마음빌라2차","41.7800","15.2200","202411","12","3,800","5","개인","개인","2003","법수길 31-4","-","직거래","-","24.11.21"
"2570","부산광역시 사하구 하단동","17-3","0017","0003","선창","33.8500","25.4000","202411","11","5,100","2","개인","개인","1980","괴정로 61","-","직거래","-","24.11.13"
"2571","부산광역시 수영구 광안동","138-23","0138","0023","명성토마토","16.5300","13.5780","202411","11","17,000","2","개인","개인","2009","수영로600번길 30","-","중개거래","부산 수영구","24.12.02"
"2572","부산광역시 남구 문현동","59-5","0059","0005","삼우빌라(59-5)","59.2000","26.7500","202411","11","10,000","3","개인","개인","2003","진남로210번길 7","-","직거래","-","24.12.02"
"2573","부산광역시 남구 대연동","573-26","0573","0026","성진","77.2800","56.2590","202411","11","12,600","3","개인","개인","1996","용소로64번길 50","-","중개거래","부산 남구","25.02.05"
"2574","부산광역시 연제구 연산동","1135-18","1135","0018","태청빌라","62.0700","28.8000","202411","11","8,000","2","개인","개인","1995","쌍미천로84번길 57","-","중개거래","부산 연제구","24.11.14"
"2575","부산광역시 부산진구 가야동","10-45","0010","0045","대한","41.1800","16.1250","202411","11","2,800","1","개인","개인","2003","엄광로326번가길 5","-","직거래","-","24.11.13"
"2576","부산광역시 수영구 광안동","118-14","0118","0014","부일메트로스카이","16.6700","5.9861","202411","11","10,500","2","개인","개인","2014","수영로606번길 5-8","-","중개거래","부산 부산진구, 부산 연제구","24.12.02"
"2577","부산광역시 연제구 거제동","485-1","0485","0001","신풍주택","75.4400","37.3320","202411","10","17,000","3","개인","개인","1993","거제시장로14번길 29","-","직거래","-","24.11.20"
"2578","부산광역시 중구 보수동1가","146-70","0146","0070","삼일빌라","40.3500","13.0700","202411","10","5,000","2","개인","개인","1996","고가길 59","-","직거래","-","24.11.29"
"2579","부산광역시 북구 구포동","409-5","0409","0005","세종아빌로스","46.8300","15.7648","202411","10","13,500","4","개인","개인","2014","가람로52번길 15","20250116","중개거래","부산 북구","-"
"2580","부산광역시 해운대구 반여동","1291-1426","1291","1426","현대빌라A","55.1400","17.9180","202411","10","4,600","1","개인","개인","1999","해운대로61번길 95-87","-","직거래","-","24.11.22"
"2581","부산광역시 사하구 당리동","337-12","0337","0012","도시형주택","21.1200","9.8550","202411","09","12,500","6","개인","개인","2013","괴정로 125","-","중개거래","부산 사하구","24.12.31"
"2582","부산광역시 사하구 당리동","337-12","0337","0012","도시형주택","20.4800","9.5560","202411","09","12,000","6","개인","개인","2013","괴정로 125","-","중개거래","부산 사하구","24.12.31"
"2583","부산광역시 부산진구 범전동","28-6","0028","0006","주상나라C동","59.9900","34.4900","202411","09","68,500","4","개인","개인","2003","범전로32번가길 4","-","중개거래","부산 부산진구","24.11.25"
"2584","부산광역시 영도구 영선동4가","860","0860","0000","영선미니23동","65.6500","38.9854","202411","09","20,000","1","개인","개인","1977","향토길 14","-","중개거래","부산 금정구, 부산 부산진구","24.12.02"
"2585","부산광역시 사하구 다대동","952","0952","0000","다대남아빌라","83.6600","79.4900","202411","09","16,750","3","개인","개인","1989","윤공단로 25-5","-","중개거래","부산 사하구","25.03.04"
"2586","부산광역시 해운대구 반여동","1596-14","1596","0014","동우빌라(1596-14)","47.5000","15.2500","202411","09","5,000","1","개인","개인","1995","재반로242번길 21-54","-","중개거래","부산 해운대구","24.11.18"
"2587","부산광역시 남구 문현동","62-34","0062","0034","동광빌라(62-34)","52.1300","25.0800","202411","09","12,000","3","개인","개인","1999","진남로206번길 3","-","중개거래","부산 남구","25.01.07"
"2588","부산광역시 수영구 광안동","146-9","0146","0009","해왕베스트빌라(146-9)","30.7800","17.0300","202411","09","16,000","1","개인","개인","1997","수영로588번길 23","-","중개거래","부산 수영구","25.02.06"
"2589","부산광역시 사하구 당리동","337-12","0337","0012","도시형주택","21.1200","9.8550","202411","09","12,500","5","개인","개인","2013","괴정로 125","-","중개거래","부산 사하구","24.12.31"
"2590","부산광역시 수영구 망미동","414-20","0414","0020","그린빌리지","74.0700","44.3500","202411","09","16,200","2","개인","개인","2002","과정로56번길 16","-","중개거래","부산 부산진구","25.01.02"
"2591","부산광역시 수영구 광안동","93-26","0093","0026","예성하이츠","16.6800","10.5492","202411","08","15,500","5","개인","개인","2011","수영로666번길 70","-","중개거래","부산 연제구","24.11.08"
"2592","부산광역시 북구 덕천동","405-2","0405","0002","경흥빌라","75.6600","38.2250","202411","08","12,000","1","개인","개인","1996","만덕대로142번가길 8","-","중개거래","부산 북구","24.11.15"
"2593","부산광역시 해운대구 반여동","1291-33","1291","0033","청송주택(1291-33)","41.9100","11.7780","202411","08","5,000","4","개인","개인","1994","재반로226번길 45-46","-","직거래","-","24.11.26"
"2594","부산광역시 금정구 구서동","485-4","0485","0004","청산빌라","63.3800","31.8750","202411","08","6,500","1","개인","개인","1994","체육공원로19번길 60","20241113","중개거래","부산 금정구","-"
"2595","부산광역시 금정구 구서동","485-4","0485","0004","청산빌라","63.3800","31.8750","202411","08","6,500","1","개인","개인","1994","체육공원로19번길 60","-","중개거래","부산 금정구","24.11.13"
"2596","부산광역시 사하구 장림동","185-30","0185","0030","아림아트빌라","44.7500","16.9000","202411","08","7,480","2","개인","개인","2000","두송로 11","-","직거래","-","24.11.22"
"2597","부산광역시 수영구 남천동","65-8","0065","0008","더존빌라","82.6200","71.6496","202411","08","19,200","4","개인","개인","2002","남천서로32번길 45","-","중개거래","부산 수영구","25.01.08"
"2598","부산광역시 수영구 광안동","538-5","0538","0005","신한백조","44.5300","43.5600","202411","08","30,000","1","개인","개인","1979","광일로67번길 71","-","중개거래","부산 수영구","25.01.13"
"2599","부산광역시 수영구 민락동","280-4","0280","0004","건한빌라","71.8900","36.2400","202411","07","88,865","4","법인","개인","2002","감포로8번길 61","-","직거래","-","24.12.10"
"2600","부산광역시 사하구 괴정동","910","0910","0000","ASTRA","24.9500","20.2206","202411","07","21,000","2","개인","개인","2022","낙동대로250번길 16","-","직거래","-","24.11.07"
"2601","부산광역시 수영구 민락동","280-4","0280","0004","건한빌라","57.8200","29.1400","202411","07","71,470","5","법인","개인","2002","감포로8번길 61","-","직거래","-","24.12.10"
"2602","부산광역시 수영구 민락동","280-4","0280","0004","건한빌라","73.7900","37.1900","202411","07","91,210","2","법인","개인","2002","감포로8번길 61","-","직거래","-","24.12.10"
"2603","부산광역시 해운대구 좌동","1366-1","1366","0001","동원듀크빌리지3","84.8876","110.4716","202411","07","49,500","2","개인","개인","2003","대천로67번길 43-18","20241210","중개거래","부산 해운대구","-"
"2604","부산광역시 강서구 동선동","258","0258","0000","가덕공항빌A동","25.4101","35.0100","202411","07","16,604","3","개인","법인","2024","동선길 74","-","직거래","-","24.11.26"
