"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-18 ~ 2025-08-17"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"9922","부산광역시 중구 보수동1가","5*","8m미만","171.93","월세","202409","11","100","25","1985","법수길","202409~202503","신규","-","","","단독다가구"
"9923","부산광역시 강서구 신호동","2**","8m미만","37.69","월세","202409","11","200","30","2015","신호산단4로64번가길","202409~202509","신규","-","","","단독다가구"
"9924","부산광역시 북구 덕천동","3**","8m미만","35.52","월세","202409","11","500","63","1988","의성로77번길","202409~202609","신규","-","","","단독다가구"
"9925","부산광역시 금정구 서동","3**","8m미만","16.06","월세","202409","11","1,500","15","1994","서동로140번길","202409~202609","신규","-","","","단독다가구"
"9926","부산광역시 사하구 다대동","9**","8m미만","230.96","전세","202409","11","10,000","0","1988","윤공단로51번길","202409~202609","신규","-","","","단독다가구"
"9927","부산광역시 강서구 명지동","3***","25m미만","31.00","월세","202409","11","500","50","2022","명지국제12로","202409~202509","신규","-","","","단독다가구"
"9928","부산광역시 해운대구 반송동","2**","8m미만","81.92","전세","202409","11","2,500","0","1977","아랫반송로69번길","202409~202609","신규","-","","","단독다가구"
"9929","부산광역시 서구 부용동2가","5*","12m미만","87.97","월세","202409","11","3,000","80","2017","부용로32번길","202410~202610","신규","-","","","단독다가구"
"9930","부산광역시 연제구 연산동","3**","25m미만","124.76","월세","202409","11","2,000","30","1980","쌍미천로162번길","202409~202609","신규","-","","","단독다가구"
"9931","부산광역시 부산진구 당감동","9**","8m미만","15.00","월세","202409","11","2,500","10","1993","가야대로703번가길","202409~202609","신규","-","","","단독다가구"
"9932","부산광역시 북구 구포동","9**","8m미만","76.70","월세","202409","11","300","29","2012","구남로6번길","202409~202609","신규","-","","","단독다가구"
"9933","부산광역시 기장군 기장읍 동부리","4**","12m미만","25.54","전세","202409","11","5,500","0","","차성동로142번길","202410~202610","신규","-","","","단독다가구"
"9934","부산광역시 기장군 정관읍 모전리","7**","25m미만","48.28","월세","202409","11","2,000","40","2015","모전1길","202412~202512","신규","-","","","단독다가구"
"9935","부산광역시 기장군 기장읍 교리","3**","12m미만","27.00","월세","202409","11","300","38","2015","차성동로","202409~202509","신규","-","","","단독다가구"
"9936","부산광역시 기장군 기장읍 교리","3**","12m미만","130.47","월세","202409","11","500","42","2018","차성로412번길","202409~202509","신규","-","","","단독다가구"
"9937","부산광역시 동구 좌천동","6**","8m미만","28.80","월세","202409","10","0","20","1985","고관로159번길","202409~202609","신규","-","","","단독다가구"
"9938","부산광역시 연제구 연산동","6**","8m미만","22.00","월세","202409","10","200","31","2010","월드컵대로20번길","202409~202609","신규","-","","","단독다가구"
"9939","부산광역시 연제구 연산동","6**","8m미만","22.00","월세","202409","10","100","30","2010","월드컵대로20번길","202409~202609","신규","-","","","단독다가구"
"9940","부산광역시 해운대구 반송동","4*","8m미만","235.84","월세","202409","10","1,000","25","1992","윗반송로51번길","202410~202610","신규","-","","","단독다가구"
"9941","부산광역시 금정구 부곡동","2**","12m미만","81.13","월세","202409","10","300","36","2019","동부곡로5번길","202409~202509","신규","-","","","단독다가구"
"9942","부산광역시 금정구 부곡동","2**","12m미만","55.74","월세","202409","10","1,000","50","1975","부곡온천천로","202409~202603","신규","-","","","단독다가구"
"9943","부산광역시 사상구 삼락동","4**","8m미만","51.24","전세","202409","10","7,000","0","1978","사상로277번나길","202409~202609","신규","-","","","단독다가구"
"9944","부산광역시 남구 감만동","4*","8m미만","88.46","월세","202409","10","300","20","1979","전선등로3번길","202409~202609","신규","-","","","단독다가구"
"9945","부산광역시 북구 만덕동","9**","8m미만","48.23","전세","202409","10","1,300","0","1991","만덕3로57번길","202409~202709","신규","-","","","단독다가구"
"9946","부산광역시 연제구 거제동","7**","8m미만","71.08","전세","202409","10","14,000","0","1974","거제천로23번길","202410~202610","신규","-","","","단독다가구"
"9947","부산광역시 금정구 서동","2**","12m미만","199.15","월세","202409","10","1,000","33","1991","서동로194번길","202409~202609","신규","-","","","단독다가구"
"9948","부산광역시 수영구 민락동","3*","8m미만","46.78","월세","202409","10","1,000","50","1979","민락본동로31번길","202409~202609","신규","-","","","단독다가구"
"9949","부산광역시 부산진구 개금동","1**","12m미만","158.44","월세","202409","10","3,000","40","1990","복지로13번길","202411~202611","신규","-","","","단독다가구"
"9950","부산광역시 부산진구 개금동","1**","8m미만","20.00","월세","202409","10","500","33","1991","가야대로","202409~202509","신규","-","","","단독다가구"
"9951","부산광역시 강서구 대저1동","2***","8m미만","61.49","월세","202409","10","50","15","","대저로277번길","202409~202609","신규","-","","","단독다가구"
"9952","부산광역시 금정구 장전동","2**","8m미만","44.85","월세","202409","10","300","55","1996","금강로321번안길","202409~202509","신규","-","","","단독다가구"
"9953","부산광역시 부산진구 초읍동","3**","8m미만","48.84","월세","202409","10","1,000","30","1989","성지곡로33번길","202409~202609","신규","-","","","단독다가구"
"9954","부산광역시 수영구 망미동","2**","8m미만","76.66","월세","202409","10","9,000","5","1982","수미로71번길","202409~202609","신규","-","","","단독다가구"
"9955","부산광역시 동래구 수안동","3**","8m미만","29.75","월세","202409","10","1,000","25","1968","동래로152번길","202409~202609","신규","-","","","단독다가구"
"9956","부산광역시 동래구 명장동","2*","25m미만","189.13","월세","202409","10","100","25","1995","시실로","202409~202809","신규","-","","","단독다가구"
"9957","부산광역시 해운대구 반여동","9**","12m미만","56.97","월세","202409","10","3,000","30","2016","반여로155번나길","202409~202609","신규","-","","","단독다가구"
"9958","부산광역시 동래구 수안동","3*","8m미만","83.47","월세","202409","10","2,000","45","1979","온천천로337번길","202410~202610","신규","-","","","단독다가구"
"9959","부산광역시 서구 암남동","5**","25m미만","77.06","전세","202409","10","10,000","0","2017","암남공원로","202411~202611","신규","-","","","단독다가구"
"9960","부산광역시 동래구 안락동","1**","12m미만","62.85","월세","202409","10","2,500","45","1989","충렬대로446번길","202410~202610","신규","-","","","단독다가구"
"9961","부산광역시 수영구 광안동","1***","12m미만","81.71","월세","202409","10","300","20","1970","연수로336번길","202409~202609","신규","-","","","단독다가구"
"9962","부산광역시 수영구 광안동","1**","8m미만","22.80","월세","202409","10","100","31","2010","수영로642번길","202409~202509","신규","-","","","단독다가구"
"9963","부산광역시 사하구 신평동","1**","8m미만","110.74","월세","202409","10","100","15","1978","다대로134번길","202409~202609","신규","-","","","단독다가구"
"9964","부산광역시 북구 덕천동","7**","12m미만","35.35","전세","202409","10","8,000","0","2018","함박봉로9번길","202410~202610","신규","-","","","단독다가구"
"9965","부산광역시 금정구 남산동","9**","12m미만","78.48","월세","202409","09","100","25","2017","팔송로59번길","202409~202509","신규","-","","","단독다가구"
"9966","부산광역시 남구 용호동","4**","8m미만","20.00","월세","202409","09","100","20","","용호로178번길","202409~202509","신규","-","","","단독다가구"
"9967","부산광역시 수영구 망미동","3**","8m미만","72.73","월세","202409","09","1,000","43","1976","망미번영로92번길","202409~202609","신규","-","","","단독다가구"
"9968","부산광역시 북구 구포동","9**","12m미만","154.94","월세","202409","09","300","34","1980","백양대로1064번길","202409~202509","신규","-","","","단독다가구"
"9969","부산광역시 동래구 안락동","6**","25m미만","18.75","월세","202409","09","500","55","2018","충렬대로410번길","202409~202509","신규","-","","","단독다가구"
"9970","부산광역시 강서구 신호동","2**","8m미만","22.11","월세","202409","09","100","31","2011","신호산단4로64번길","202409~202509","신규","-","","","단독다가구"
"9971","부산광역시 금정구 서동","3**","8m미만","85.76","월세","202409","09","500","20","","서동시장길","202409~202609","신규","-","","","단독다가구"
"9972","부산광역시 동래구 사직동","6*","8m미만","29.00","월세","202409","09","300","22","1983","아시아드대로161번길","202409~202609","신규","-","","","단독다가구"
"9973","부산광역시 동래구 명장동","1**","8m미만","164.91","월세","202409","09","100","20","1984","명장로22번길","202409~202609","신규","-","","","단독다가구"
"9974","부산광역시 동래구 사직동","7*","25m미만","67.65","월세","202409","09","7,200","20","1989","석사로","202410~202610","신규","-","","","단독다가구"
"9975","부산광역시 동래구 사직동","1**","8m미만","132.10","월세","202409","09","4,000","30","1985","중앙대로1285번길","202409~202609","신규","-","","","단독다가구"
"9976","부산광역시 동래구 명륜동","5*","12m미만","85.23","전세","202409","09","9,000","0","1988","명륜로252번길","202412~202612","신규","-","","","단독다가구"
"9977","부산광역시 금정구 남산동","9**","12m미만","92.58","월세","202409","09","100","30","2015","팔송로53번길","202409~202412","신규","-","","","단독다가구"
"9978","부산광역시 금정구 서동","2**","12m미만","74.62","전세","202409","09","9,000","0","1978","서동로194번길","202410~202610","신규","-","","","단독다가구"
"9979","부산광역시 부산진구 연지동","3*","12m미만","69.04","월세","202409","09","1,000","50","2012","성지로34번길","202409~202609","신규","-","","","단독다가구"
"9980","부산광역시 부산진구 양정동","8*","12m미만","59.05","월세","202409","09","2,000","50","1983","연수로54번길","202409~202609","신규","-","","","단독다가구"
"9981","부산광역시 수영구 광안동","1**","8m미만","181.18","월세","202409","09","1,000","35","","수영로636번길","202409~202503","신규","-","","","단독다가구"
